T	Rxx_Sept 2024_#2 by Chris
2.0008	0.5326998
1.9988	0.5326998
1.9999	0.5327042
2.0003	0.5327042
2.0006	0.5326766
1.9993	0.5326766
1.9994	0.53269
2.0003	0.53269
2.0006	0.5326883
2.0005	0.5326883
1.9998	0.5326908
2.0003	0.5326908
2.0006	0.5327055
1.9993	0.5327055
2.0001	0.5327104
2.0009	0.5327085
1.9991	0.5327085
1.9999	0.5327049
2.0006	0.5327049
1.9992	0.5326943
1.999	0.5326943
2.0003	0.532721
2.0007	0.532721
2.0006	0.5327001
1.9988	0.5327001
2.0003	0.5327107
2.0007	0.5327191
1.9988	0.5327191
1.9999	0.5327072
2.0003	0.5327072
2.0006	0.5327123
1.9993	0.5327123
2	0.5327044
2.0004	0.5327044
2.0007	0.5326853
1.9983	0.5326853
1.9999	0.5327134
2.0004	0.5327134
2.0006	0.5327044
1.998	0.5327044
1.9998	0.5327047
2.0002	0.5327047
2.0004	0.5326935
2.0006	0.5326973
2.0007	0.5326973
1.9984	0.5326878
1.9999	0.5326878
2.0003	0.532708
2.0004	0.532708
2.0006	0.5327036
1.9984	0.5327036
1.9999	0.5326971
2.0004	0.5326971
2.0004	0.53269
2.0005	0.5326962
1.9989	0.5326962
1.9997	0.5326957
2.0002	0.5326957
2.0003	0.5327036
2.0005	0.5327036
1.9988	0.5326973
1.9999	0.5326973
2.0002	0.5326985
2.0004	0.5326985
2.0005	0.5327107
1.999	0.5327107
1.9999	0.5327072
2.0002	0.5327072
2.0003	0.5326973
2.0005	0.5327309
1.9986	0.5327309
1.9999	0.5327134
2.0002	0.5327134
2.0003	0.5326998
2.0004	0.5326998
1.9986	0.5326927
1.9997	0.5326927
2.0001	0.5327123
2.0003	0.5327123
2.0005	0.5326905
2.0005	0.5326905
1.9988	0.5326842
2	0.5326842
2.0002	0.53272
2.0004	0.5327101
2.0003	0.5327101
1.9992	0.5326976
2	0.5326976
2.0003	0.5326962
2.0003	0.5326962
2.0004	0.5326951
1.9998	0.5326951
2	0.5327093
2.0002	0.5327093
2.0004	0.5326905
1.9998	0.5326982
1.9995	0.5326982
2	0.5327126
2.0001	0.5327126
2.0003	0.5327063
2.0003	0.5327063
2.0003	0.5326992
1.9993	0.5326992
2	0.5326976
2.0002	0.5326976
2.0001	0.5327001
2.0003	0.5327001
1.9986	0.5327004
1.9995	0.5327004
1.9997	0.5327197
2	0.5327197
2.0002	0.5326962
2.0002	0.5326938
2.0002	0.5326938
2.0002	0.5327137
2.0002	0.5327137
2	0.5326843
1.9999	0.5326843
2.0001	0.5326834
2.0001	0.5326834
2.0001	0.5327123
2.0002	0.5327123
1.9991	0.5327023
1.9994	0.5327023
1.9998	0.5326971
1.9999	0.5326971
2	0.5326843
2	0.5327061
2.0001	0.5327061
2	0.5326982
2.0001	0.5326982
2.0001	0.5327112
2	0.5327112
2.0001	0.5327011
2.0001	0.5327011
2.0002	0.5327181
2.0001	0.5327181
2.0001	0.5326869
2.0001	0.5327041
2	0.5327041
2	0.5326872
2.0001	0.5326872
2.0002	0.5327107
2	0.5327107
2	0.5326959
2.0001	0.5326959
2	0.5326911
2	0.5326911
2	0.5327006
1.9999	0.5327006
2	0.5327027
2	0.5327058
1.9999	0.5327058
1.9999	0.5326916
1.9998	0.5326916
1.9999	0.5326979
1.9998	0.5326979
1.9998	0.5326962
1.9997	0.5326962
1.9999	0.5327025
1.9999	0.5327025
1.9999	0.5327044
1.9998	0.5327044
1.9998	0.5326949
1.9998	0.5326949
1.9999	0.5327077
1.9999	0.5326982
1.9998	0.5326982
1.9999	0.5326962
1.9998	0.5326962
1.9999	0.5326979
1.9999	0.5326979
1.9998	0.5326998
2.0009	0.5326998
2.0004	0.5326998
2.0054	0.5326998
2.0108	0.5327113
2.0251	0.5327113
2.0384	0.5327014
2.0533	0.5327014
2.0655	0.5326823
2.091	0.5327088
2.1071	0.5327088
2.1226	0.5326575
2.1311	0.5326575
2.1568	0.5326654
2.1731	0.5326654
2.185	0.5327167
2.2063	0.5327167
2.2274	0.5326793
2.2397	0.5326793
2.2502	0.5326763
2.275	0.5326763
2.2902	0.5326635
2.3064	0.5326635
2.33	0.5326627
2.3472	0.5326496
2.3537	0.5326496
2.3711	0.5326632
2.3951	0.5326632
2.4103	0.5326551
2.4267	0.5326551
2.435	0.5326665
2.4593	0.5326665
2.4846	0.5326599
2.5029	0.5326599
2.5191	0.5326487
2.5353	0.5326368
2.5503	0.5326368
2.5719	0.5326447
2.5944	0.5326447
2.6067	0.5326305
2.6208	0.5326305
2.6347	0.5326406
2.6463	0.5326406
2.6699	0.5326245
2.6777	0.5326245
2.6984	0.5326425
2.7141	0.5326425
2.7287	0.5326253
2.7497	0.5326253
2.7684	0.5326275
2.7809	0.5326223
2.8043	0.5326223
2.8129	0.5326329
2.834	0.5326329
2.8504	0.5326239
2.8703	0.5326239
2.8762	0.5326147
2.9022	0.5326147
2.9185	0.5326169
2.9294	0.5326169
2.9512	0.532622
2.9672	0.532622
2.9805	0.5326155
2.9961	0.5326065
3.0112	0.5326065
3.0341	0.5326071
3.048	0.5326071
3.0604	0.5325945
3.0852	0.5325945
3.091	0.5325871
3.1158	0.5325871
3.1275	0.5326027
3.1486	0.5326027
3.1607	0.5325964
3.1783	0.5325964
3.1931	0.532594
3.2169	0.532594
3.2344	0.5325825
3.2425	0.5325825
3.264	0.5325888
3.2804	0.5325751
3.2928	0.5325751
3.3104	0.5325918
3.3305	0.5325918
3.3504	0.5325765
3.3604	0.5325765
3.3837	0.5325697
3.4039	0.5325697
3.4158	0.5325678
3.4329	0.5325678
3.4526	0.5325727
3.4654	0.5325727
3.4755	0.5325686
3.5002	0.5325481
3.5191	0.5325481
3.533	0.5325609
3.5491	0.5325609
3.5683	0.5325386
3.5802	0.5325386
3.5943	0.5325558
3.612	0.5325558
3.6347	0.5325658
3.642	0.5325658
3.6649	0.5325593
3.6837	0.5325593
3.7036	0.5325429
3.7164	0.5325495
3.7224	0.5325495
3.7459	0.5325476
3.7608	0.5325476
3.7885	0.5325337
3.8015	0.5325337
3.8149	0.5325227
3.8339	0.5325227
3.8476	0.5325359
3.8683	0.5325359
3.8763	0.5325318
3.8948	0.5325318
3.9079	0.5325361
3.9285	0.5325361
3.9516	0.5325345
3.9608	0.5325204
3.986	0.5325204
4.0003	0.5325323
4.0161	0.5325323
4.0353	0.5325304
4.0464	0.5325304
4.0672	0.5324996
4.0793	0.5324996
4.0992	0.5325285
4.1142	0.5325285
4.1351	0.5325151
4.1427	0.5325151
4.165	0.5325149
4.1809	0.5325091
4.1977	0.5325091
4.2242	0.5325075
4.242	0.5325075
4.2541	0.5324925
4.2662	0.5324925
4.2859	0.5323313
4.3001	0.5323313
4.313	0.5325132
4.3287	0.5325132
4.3483	0.5324993
4.3648	0.5324993
4.3841	0.5325029
4.3984	0.5324971
4.4115	0.5324971
4.4333	0.5325009
4.4475	0.5325009
4.463	0.532501
4.4863	0.532501
4.5054	0.5324789
4.513	0.5324789
4.5405	0.5324988
4.5504	0.5324988
4.5671	0.5324778
4.5803	0.5324778
4.5921	0.5324857
4.6146	0.5324857
4.6275	0.5324892
4.6439	0.5324936
4.6653	0.5324936
4.6814	0.5324748
4.6946	0.5324748
4.7156	0.5324682
4.7285	0.5324682
4.749	0.5324701
4.7619	0.5324701
4.783	0.5324649
4.7978	0.5324649
4.8103	0.5324759
4.8334	0.5324759
4.8461	0.5324606
4.871	0.5324737
4.8822	0.5324737
4.9071	0.5324617
4.919	0.5324617
4.9358	0.5324614
4.9519	0.5324614
4.9647	0.5324669
4.9768	0.5324669
4.9979	0.5324529
5.0123	0.5324529
5.0269	0.5324516
5.0475	0.5324516
5.0621	0.5324469
5.0778	0.5324374
5.0928	0.5324374
5.1136	0.5324521
5.1327	0.5324521
5.1459	0.53245
5.1656	0.53245
5.1781	0.5324508
5.2004	0.5324508
5.2075	0.5324426
5.2296	0.5324426
5.2505	0.5324456
5.2632	0.5324456
5.2796	0.532441
5.2951	0.532441
5.3149	0.5324298
5.3377	0.532442
5.3549	0.532442
5.3706	0.5324022
5.3885	0.5324022
5.4006	0.5324396
5.4143	0.5324396
5.4338	0.5324328
5.4452	0.5324328
5.4634	0.5324273
5.4773	0.5324273
5.5001	0.5324161
5.5156	0.5324161
5.5215	0.5324221
5.4458	0.5324118
5.4391	0.5324118
5.4766	0.5324202
5.5243	0.5324202
5.595	0.5324254
5.6296	0.5324254
5.6556	0.5324107
5.6878	0.5324107
5.7043	0.5324175
5.71	0.5324175
5.72	0.5324169
5.7212	0.5324169
5.7363	0.5324057
5.765	0.5324057
5.7795	0.532397
5.8048	0.5323924
5.8247	0.5323924
5.8365	0.5324191
5.8453	0.5324191
5.8635	0.5323989
5.8814	0.5323989
5.892	0.5324082
5.9046	0.5324082
5.9213	0.5323861
5.9393	0.5323861
5.9701	0.5323984
5.9813	0.5323984
5.9875	0.5324025
5.9937	0.5324025
6.0203	0.5323659
6.0447	0.5324126
6.0617	0.5324126
6.0889	0.532391
6.1029	0.532391
6.1141	0.532384
6.1207	0.532384
6.1335	0.5323987
6.1594	0.5323987
6.1758	0.5323733
6.2111	0.5323733
6.2249	0.5323809
6.2288	0.5323809
6.2496	0.5324006
6.2703	0.5323785
6.2869	0.5323785
6.2911	0.5323842
6.3039	0.5323842
6.337	0.5323818
6.3603	0.5323818
6.3997	0.5323782
6.4123	0.5323782
6.4223	0.532415
6.4193	0.532415
6.4164	0.5323777
6.4249	0.5323777
6.4275	0.5323793
6.4416	0.5323613
6.4545	0.5323613
6.4905	0.5323769
6.508	0.5323769
6.525	0.5323572
6.5669	0.5323572
6.6126	0.5323662
6.6232	0.5323662
6.6623	0.5323725
6.6574	0.5323725
6.6618	0.5323583
6.6721	0.5323583
6.6821	0.5323679
6.6949	0.5323548
6.6937	0.5323548
6.6915	0.5323812
6.7218	0.5323812
6.737	0.5323777
6.7687	0.5323777
6.8048	0.5323692
6.8232	0.5323692
6.871	0.5323417
6.8684	0.5323417
6.8652	0.5323695
6.8861	0.5323695
6.8986	0.5323493
6.9104	0.5323493
6.9225	0.5323703
6.9207	0.5323703
6.9319	0.5323556
6.9646	0.5323632
6.9823	0.5323632
7.0037	0.5323493
7.041	0.5323493
7.0594	0.5323447
7.0854	0.5323447
7.1272	0.5323605
7.1351	0.5323605
7.1334	0.5323422
7.1252	0.5323422
7.1299	0.5323501
7.1464	0.5323501
7.1763	0.5323362
7.1946	0.5323417
7.2093	0.5323417
7.2307	0.5323403
7.2432	0.5323403
7.2705	0.5323588
7.2777	0.5323588
7.2874	0.5323531
7.3041	0.5323531
7.3261	0.5323422
7.3349	0.5323422
7.381	0.5323376
7.4098	0.5323512
7.4245	0.5323512
7.4283	0.5323512
7.4463	0.5323387
7.4652	0.5323425
7.4752	0.5323425
7.4874	0.532334
7.5023	0.532334
7.501	0.5323398
7.5205	0.5323398
7.531	0.5323281
7.5482	0.5323281
7.5651	0.5323343
7.5911	0.5323343
7.5967	0.5323283
7.6062	0.5323507
7.6283	0.5323507
7.6406	0.5323428
7.6537	0.5323428
7.6935	0.5323403
7.7121	0.5323403
7.7438	0.5323316
7.7695	0.5323316
7.7655	0.5323018
7.7607	0.5323018
7.7761	0.5323619
7.7888	0.5323619
7.8221	0.5323564
7.8452	0.5323564
7.8735	0.5323523
7.9004	0.53234
7.9162	0.53234
7.9318	0.5323335
7.9368	0.5323335
7.9609	0.5323166
7.9786	0.5323166
7.992	0.5323286
8.0015	0.5323286
8.002	0.5323449
8.0272	0.5323449
8.0306	0.532319
8.0611	0.532319
8.0852	0.5323043
8.0973	0.5323272
8.1154	0.5323272
8.13	0.5323228
8.1412	0.5323228
8.1588	0.5323247
8.1744	0.5323247
8.1996	0.532316
8.2065	0.532316
8.2124	0.532324
8.2234	0.532324
8.2575	0.5323266
8.2786	0.5323266
8.2991	0.532319
8.3276	0.5323111
8.3483	0.5323111
8.3643	0.5323111
8.3757	0.5323242
8.403	0.532322
8.4101	0.532322
8.4269	0.5323231
8.4386	0.5323231
8.4608	0.5323226
8.4704	0.5323226
8.49	0.5323108
8.5066	0.5323108
8.5259	0.5323144
8.5413	0.5323182
8.5553	0.5323182
8.5609	0.5323182
8.576	0.5323313
8.5893	0.5323089
8.61	0.5323089
8.6216	0.5323201
8.6433	0.5323201
8.6595	0.5323209
8.6842	0.5323209
8.7058	0.5323338
8.7201	0.5323338
8.7343	0.5323188
8.7452	0.5323188
8.7559	0.532319
8.7725	0.532319
8.7959	0.5323266
8.8086	0.5323157
8.8251	0.5323157
8.8369	0.5323234
8.8552	0.5323234
8.8787	0.532315
8.895	0.532315
8.9209	0.5323207
8.9314	0.5323207
8.9592	0.5323261
8.9592	0.5323261
8.9837	0.5323373
9.0007	0.5323373
9.0184	0.5323155
9.0334	0.5323272
9.0519	0.5323272
9.066	0.532322
9.0871	0.532322
9.1014	0.5323179
9.1142	0.5323179
9.1349	0.5323212
9.1482	0.5323212
9.1683	0.5323403
9.1791	0.5323403
9.1892	0.532316
9.2045	0.532316
9.2288	0.5323272
9.2448	0.5323272
9.2578	0.5323231
9.2739	0.5323234
9.289	0.5323234
9.312	0.5323286
9.3351	0.5323286
9.3488	0.5323201
9.3686	0.5323201
9.3807	0.5323259
9.3943	0.5323259
9.4175	0.5323299
9.4344	0.5323299
9.4472	0.5323212
9.4657	0.5323212
9.4855	0.5323286
9.4987	0.5323286
9.5132	0.5323204
9.528	0.5323272
9.5457	0.5323272
9.56	0.5323209
9.5737	0.5323209
9.597	0.5323375
9.617	0.5323375
9.6244	0.5323288
9.6467	0.5323288
9.6685	0.5323247
9.6816	0.5323247
9.7047	0.53234
9.7188	0.5323272
9.7379	0.5323272
9.7516	0.5323283
9.7713	0.5323283
9.7845	0.5323288
9.8041	0.5323288
9.817	0.532321
9.8296	0.532321
9.8405	0.5323403
9.8608	0.5323403
9.8807	0.5323365
9.8923	0.5323365
9.9073	0.5323297
9.9248	0.5323297
9.9402	0.5323267
9.9602	0.5323362
9.9757	0.5323362
9.9977	0.5323403
10.0132	0.5323403
10.0351	0.5323297
10.05	0.5323297
10.0701	0.5323406
10.0823	0.5323406
10.0948	0.5323297
10.1147	0.5323297
10.1261	0.5323425
10.1453	0.5323425
10.1665	0.5323553
10.1809	0.5323553
10.1981	0.5323316
10.2195	0.5323517
10.233	0.5323517
10.2528	0.5323496
10.2661	0.5323496
10.2783	0.5323166
10.2946	0.5323166
10.3083	0.5323504
10.3277	0.5323504
10.3441	0.5323449
10.354	0.5323449
10.3768	0.5323439
10.3977	0.5323439
10.4128	0.532378
10.4323	0.5323406
10.4485	0.5323406
10.463	0.5323537
10.4843	0.5323537
10.4971	0.5323458
10.5157	0.5323458
10.5364	0.5323496
10.5497	0.5323496
10.5689	0.532352
10.5841	0.532352
10.5956	0.5323578
10.609	0.5323578
10.6299	0.5323624
10.6498	0.5323714
10.6625	0.5323714
10.6826	0.5323515
10.6961	0.5323515
10.7113	0.5323553
10.7321	0.5323553
10.7518	0.532357
10.7646	0.532357
10.7784	0.532384
10.7981	0.532384
10.8111	0.532351
10.8316	0.532351
10.8449	0.5323665
10.858	0.5323747
10.881	0.5323747
10.9014	0.5323755
10.9133	0.5323755
10.9337	0.5323719
10.9477	0.5323719
10.9599	0.5323807
10.983	0.5323807
10.9965	0.5323714
11.0158	0.5323714
11.0279	0.5323654
11.0495	0.5323654
11.0629	0.5323676
11.0841	0.5323766
11.0965	0.5323766
11.1102	0.5323766
11.1302	0.5323883
11.1425	0.5323867
11.1651	0.5323867
11.1784	0.5323968
11.199	0.5323968
11.2193	0.5323902
11.2323	0.5323902
11.2453	0.5324028
11.2648	0.5324028
11.2812	0.5323941
11.3013	0.5323941
11.3143	0.532415
11.3346	0.532388
11.3481	0.532388
11.3678	0.5324044
11.3807	0.5324044
11.4011	0.5323979
11.4174	0.5323979
11.4311	0.5324167
11.451	0.5324167
11.4642	0.5324041
11.4819	0.5324041
11.4978	0.5324044
11.5169	0.5324044
11.5305	0.5324118
11.5426	0.5324118
11.5647	0.5324186
11.5783	0.5324301
11.5982	0.5324301
11.6182	0.5324268
11.6314	0.5324268
11.6458	0.5324311
11.6647	0.5324311
11.6777	0.5324077
11.6983	0.5324077
11.7047	0.5324166
11.7336	0.5324166
11.747	0.5324309
11.7604	0.5324309
11.7814	0.5324183
11.8017	0.5324275
11.8152	0.5324275
11.8352	0.532447
11.8483	0.532447
11.8677	0.5324278
11.884	0.5324278
11.8974	0.5324464
11.9172	0.5324464
11.9302	0.5324491
11.9494	0.5324491
11.963	0.532445
11.9832	0.532445
11.9985	0.5324614
12.0186	0.5324483
12.0317	0.5324483
12.0448	0.5324483
12.0664	0.5324551
12.084	0.5324576
12.0988	0.5324576
12.1185	0.5324734
12.1317	0.5324734
12.1516	0.5324573
12.1664	0.5324573
12.1818	0.5324655
12.2017	0.5324655
12.2147	0.5324622
12.2287	0.5324622
12.2476	0.5324827
12.2688	0.5324813
12.2828	0.5324813
12.2945	0.5324791
12.3162	0.5324791
12.3301	0.5325004
12.3523	0.5325004
12.3656	0.5324906
12.3853	0.5324906
12.3984	0.5324955
12.4179	0.5324955
12.4309	0.5325034
12.4502	0.5325034
12.4631	0.5324944
12.4823	0.5324944
12.4957	0.5325067
12.5161	0.532495
12.5315	0.532495
12.551	0.5324982
12.5649	0.5324982
12.5787	0.5325168
12.5987	0.5325168
12.6187	0.5325156
12.6187	0.5325156
12.6483	0.5325203
12.6618	0.5325203
12.6823	0.5325146
12.7025	0.5325146
12.7141	0.5325408
12.7352	0.5325206
12.748	0.5325206
12.7679	0.5325334
12.7827	0.5325334
12.8033	0.5325454
12.8148	0.5325454
12.8354	0.5325351
12.8495	0.5325351
12.8642	0.5325438
12.8835	0.5325438
12.8978	0.5325525
12.9164	0.5325525
12.9298	0.5325525
12.9498	0.5325525
12.9616	0.53255
12.983	0.5325749
12.9995	0.5325749
13.0196	0.5325689
13.033	0.5325689
13.0531	0.5325661
13.0663	0.5325661
13.0796	0.5325694
13.0995	0.5325694
13.1203	0.5325659
13.1334	0.5325659
13.1473	0.5325754
13.1667	0.5325754
13.1866	0.5325779
13.2003	0.5325817
13.2134	0.5325817
13.236	0.5325776
13.2491	0.5325776
13.2687	0.532604
13.2812	0.532604
13.2994	0.5325978
13.3124	0.5325978
13.3235	0.5326033
13.3431	0.5326033
13.3562	0.5326188
13.375	0.5326188
13.3882	0.5326169
13.4066	0.5326169
13.4204	0.532645
13.4396	0.5326215
13.4524	0.5326215
13.473	0.53263
13.4874	0.53263
13.5077	0.5326589
13.5204	0.5326589
13.5405	0.5326419
13.5558	0.5326419
13.5762	0.5326357
13.5889	0.5326357
13.6095	0.5326551
13.6237	0.5326551
13.6445	0.5326589
13.6583	0.5326589
13.6799	0.532654
13.6926	0.5326599
13.718	0.5326599
13.7312	0.5326646
13.7465	0.5326646
13.7599	0.5326894
13.7804	0.5326894
13.8004	0.5326782
13.8135	0.5326782
13.833	0.5326845
13.847	0.5326845
13.8674	0.5327091
13.8806	0.5327091
13.9005	0.5326992
13.9138	0.5326992
13.9342	0.5327101
13.948	0.5327162
13.9683	0.5327162
13.9817	0.532721
14.0018	0.532721
14.015	0.5327347
14.0282	0.5327347
14.0495	0.53273
14.0696	0.53273
14.083	0.532738
14.0972	0.532738
14.1161	0.532768
14.1299	0.532768
14.1511	0.532732
14.164	0.5327563
14.1851	0.5327563
14.2057	0.5327587
14.2198	0.5327587
14.2338	0.5327821
14.2547	0.5327821
14.2686	0.5327655
14.2887	0.5327655
14.3018	0.5327712
14.3255	0.5327712
14.3381	0.5328004
14.3575	0.5327718
14.3699	0.5327718
14.3893	0.5327988
14.4027	0.5327988
14.4152	0.5327852
14.4363	0.5327852
14.4492	0.5328181
14.4689	0.5328181
14.4821	0.5328084
14.4953	0.5328084
14.515	0.5328214
14.5347	0.5328214
14.5481	0.5328192
14.5688	0.5328192
14.5823	0.5328124
14.602	0.5328165
14.6153	0.5328165
14.6355	0.5328335
14.6486	0.5328335
14.6684	0.5328411
14.6836	0.5328411
14.6968	0.532843
14.7163	0.532843
14.7358	0.532861
14.7488	0.532861
14.762	0.5328637
14.7852	0.5328637
14.7996	0.5328866
14.8192	0.5328591
14.8317	0.5328591
14.8454	0.5328956
14.8644	0.5328956
14.8857	0.5328746
14.8991	0.5328746
14.9174	0.5329033
14.9318	0.5329033
14.9527	0.5329256
14.9647	0.5329256
14.9767	0.5329327
14.9981	0.5329327
15.0166	0.5329109
15.0299	0.5329109
15.0489	0.5329251
15.0609	0.5329098
15.0831	0.5329098
15.096	0.532951
15.1174	0.532951
15.1298	0.5329499
15.1425	0.5329499
15.1667	0.5329641
15.1787	0.5329641
15.1944	0.532948
15.2146	0.532948
15.228	0.5329744
15.2487	0.5329744
15.262	0.5329777
15.2818	0.5329777
15.2957	0.5329807
15.3159	0.5329922
15.3293	0.5329922
15.3491	0.5330104
15.3698	0.5330104
15.3834	0.533005
15.3969	0.533005
15.4168	0.5329946
15.4303	0.5329946
15.4501	0.5330151
15.4632	0.5330151
15.483	0.5330448
15.4961	0.5330448
15.5164	0.5330426
15.5302	0.5330303
15.5502	0.5330303
15.5567	0.5330396
15.5782	0.5330396
15.602	0.5330653
15.6137	0.5330653
15.6347	0.5330601
15.646	0.5330601
15.666	0.5330407
15.6809	0.5330407
15.7002	0.5330865
15.7128	0.5330865
15.7346	0.5331277
15.7482	0.5331277
15.7674	0.5330933
15.7811	0.5331064
15.8011	0.5331064
15.8128	0.5331144
15.8346	0.5331144
15.847	0.5331094
15.8667	0.5331094
15.8811	0.5331231
15.9019	0.5331231
15.9163	0.5331381
15.9374	0.5331381
15.9496	0.5331504
15.9699	0.5331504
15.983	0.5331466
15.9973	0.5331277
16.0192	0.5331277
16.0327	0.5331774
16.052	0.5331774
16.0651	0.5331755
16.0807	0.5331755
16.1002	0.5331746
16.1136	0.5331746
16.1332	0.5331885
16.1465	0.5331885
16.1664	0.5331938
16.1861	0.5331938
16.1994	0.5332103
16.2189	0.5332243
16.2319	0.5332243
16.2449	0.5332447
16.2649	0.5332447
16.2852	0.5332387
16.2986	0.5332387
16.3187	0.5332472
16.3317	0.5332472
16.3515	0.5332349
16.3645	0.5332349
16.3848	0.5332515
16.3982	0.5332515
16.4153	0.533278
16.4351	0.533278
16.4489	0.5332949
16.4679	0.5332821
16.4815	0.5332821
16.4959	0.5333159
16.5166	0.5333159
16.5298	0.5332897
16.5488	0.5332897
16.5671	0.5332887
16.5822	0.5332887
16.5952	0.5333126
16.6089	0.5333126
16.6281	0.5333318
16.6486	0.5333318
16.6687	0.5333707
16.6826	0.5333514
16.7029	0.5333514
16.716	0.5333459
16.729	0.5333459
16.75	0.5333628
16.7628	0.5333628
16.7836	0.533368
16.8017	0.533368
16.817	0.5333953
16.8301	0.5333953
16.8503	0.5333841
16.8623	0.5333841
16.8756	0.5333912
16.8972	0.5333912
16.9172	0.5334083
16.9302	0.5334105
16.9497	0.5334105
16.9632	0.5334147
16.9828	0.5334147
16.9964	0.5334457
17.0123	0.5334457
17.0322	0.5334436
17.0453	0.5334436
17.0659	0.5334476
17.0793	0.5334476
17.0992	0.5334774
17.1131	0.5334774
17.1336	0.5334886
17.1469	0.5335221
17.1668	0.5335221
17.1802	0.5335142
17.2005	0.5335142
17.2138	0.5335189
17.2342	0.5335189
17.2476	0.5335322
17.2676	0.5335322
17.2808	0.5335346
17.3016	0.5335346
17.3144	0.5335497
17.3342	0.5335497
17.3494	0.5335649
17.3689	0.5335584
17.3837	0.5335584
17.404	0.5335933
17.4155	0.5335933
17.4362	0.5336066
17.4484	0.5336066
17.4628	0.5336015
17.4783	0.5336015
17.498	0.5336083
17.5101	0.5336083
17.5298	0.5336072
17.5455	0.5336072
17.5647	0.533644
17.5775	0.533644
17.5989	0.5336552
17.6107	0.5336552
17.6309	0.5336615
17.6501	0.533692
17.666	0.533692
17.6841	0.5336767
17.6986	0.5336767
17.7165	0.5336626
17.7301	0.5336626
17.751	0.5337054
17.7652	0.5337054
17.7859	0.5337152
17.7997	0.5337152
17.8129	0.5336969
17.833	0.5336969
17.8466	0.5337048
17.8673	0.5337447
17.8809	0.5337447
17.9014	0.5337591
17.9151	0.5337591
17.9355	0.5337616
17.9488	0.5337616
17.9625	0.5337485
17.9827	0.5337485
17.9955	0.5338006
18.0174	0.5338006
18.0305	0.5338055
18.0506	0.5338055
18.0637	0.5338027
18.0836	0.5338074
18.0968	0.5338074
18.1166	0.5338207
18.1364	0.5338207
18.1504	0.5338532
18.1637	0.5338532
18.1836	0.5338426
18.1971	0.5338426
18.217	0.5338396
18.2303	0.5338396
18.2546	0.533886
18.2645	0.533886
18.2801	0.5338972
18.2978	0.5338972
18.3181	0.533886
18.3311	0.5339102
18.3527	0.5339102
18.3662	0.5339149
18.3834	0.5339149
18.3988	0.5339332
18.4173	0.5339332
18.4292	0.5339252
18.45	0.5339252
18.4591	0.5339413
18.4799	0.5339413
18.5007	0.5339811
18.5135	0.5339811
18.5335	0.5339741
18.5464	0.5339741
18.5679	0.5339994
18.5821	0.5339784
18.6014	0.5339784
18.6146	0.5340291
18.6331	0.5340291
18.6478	0.5340485
18.668	0.5340485
18.6803	0.5340387
18.7002	0.5340387
18.7199	0.5340599
18.7339	0.5340599
18.7463	0.5340676
18.7599	0.5340676
18.7818	0.5340933
18.7954	0.534075
18.8157	0.534075
18.8355	0.5340793
18.8488	0.5340793
18.8621	0.5341268
18.8823	0.5341268
18.8959	0.5341404
18.9158	0.5341404
18.9357	0.5341246
18.9491	0.5341246
18.9686	0.5341393
18.9824	0.5341393
19.0024	0.5341824
19.0156	0.5341876
19.0355	0.5341876
19.0419	0.5341792
19.0646	0.5341792
19.0782	0.5342051
19.098	0.5342051
19.1178	0.5342225
19.1306	0.5342225
19.1512	0.5342239
19.1644	0.5342239
19.1843	0.5342195
19.1975	0.5342195
19.2172	0.5342624
19.2241	0.5342624
19.2476	0.5342754
19.2614	0.5342754
19.2801	0.5342599
19.2925	0.5342852
19.3127	0.5342852
19.3324	0.5343152
19.3469	0.5343152
19.3654	0.5343139
